Amount,Card,Set,Rarity,Value,Total,,
15,Wishcoin Crab,GRN,Common,$0.17,$2.55,,
15,Concordia Pegasus,RNA,Common,$0.18,$2.70,,
15,Scuttlegator,RNA,Common,$0.20,$3.00,,
14,Rubblebelt Recluse,RNA,Common,$0.19,$2.66,,
14,Arrester's Admonition,RNA,Common,$0.20,$2.80,,
14,Tenth District Veteran,RNA,Common,$0.19,$2.66,,
13,Applied Biomancy,RNA,Common,$0.20,$2.60,,
13,Chillbringer,RNA,Common,$0.20,$2.60,,
12,Dead Revels,RNA,Common,$0.20,$2.40,,
12,Sagittars' Volley,RNA,Common,$0.20,$2.40,,
11,Undercity's Embrace,RNA,Common,$0.20,$2.20,,
11,Syndicate Messenger,RNA,Common,$0.19,$2.09,,
10,Aeromunculus,RNA,Common,$0.20,$2.00,,
10,Summary Judgment,RNA,Common,$0.19,$1.90,,
9,Sylvan Brushstrider,RNA,Common,$0.20,$1.80,,
9,Axebane Beast,RNA,Common,$0.19,$1.71,,
9,Senate Courier,RNA,Common,$0.19,$1.71,,
8,Skyknight Legionnaire,GTC,Common,$0.19,$1.52,,
8,Thirsting Shade,RNA,Common,$0.20,$1.60,,
8,Prying Eyes,RNA,Common,$0.20,$1.60,,
8,Get the Point,RNA,Common,$0.20,$1.60,,
8,Expose to Daylight,RNA,Common,$0.19,$1.52,,
7,Storm Strike,RNA,Common,$0.20,$1.40,,
7,Humongulus,RNA,Common,$0.20,$1.40,,
6,Cabal Evangel,DOM,Common,$0.20,$1.20,,
6,Portcullis Vine,GRN,Common,$0.19,$1.14,,
6,Crocanura,GTC,Common,$0.20,$1.20,,
6,Knight Watch,GTC,Common,$0.19,$1.14,,
6,Frenzied Arynx,RNA,Common,$0.20,$1.20,,
6,Prowling Caracal,RNA,Common,$0.19,$1.14,,
5,Devious Cover-Up,GRN,Common,$0.20,$1.00,,
5,Zarichi Tiger,GTC,Common,$0.20,$1.00,,
5,Totally Lost,M19,Common,$0.20,$1.00,,
5,Fire Elemental,M19,Common,$0.20,$1.00,,
5,Bristling Boar,M19,Common,$0.19,$0.95,,
4,Tolarian Scholar,DOM,Common,$0.20,$0.80,,
4,Sparring Construct,DOM,Common,$0.23,$0.92,,
4,Seismic Shift,DOM,Common,$0.20,$0.80,,
4,Rescue,DOM,Common,$0.21,$0.84,,
4,Keldon Raider,DOM,Common,$0.20,$0.80,,
4,Frenzied Rage,DOM,Common,$0.20,$0.80,,
4,Benalish Honor Guard,DOM,Common,$0.20,$0.80,,
4,Unexplained Disappearance,GRN,Common,$0.19,$0.76,,
4,Centaur Peacemaker,GRN,Common,$0.18,$0.72,,
4,Luminous Bonds,GRN,Common,$0.16,$0.64,,
4,Wojek Halberdiers,GTC,Common,$0.21,$0.84,,
4,Beckon Apparition,GTC,Common,$0.22,$0.88,,
4,Basilica Guards,GTC,Common,$0.18,$0.72,,
4,Spire Tracer,GTC,Common,$0.22,$0.88,,
4,Contaminated Ground,GTC,Common,$0.20,$0.80,,
4,Adaptive Snapjaw,GTC,Common,$0.19,$0.76,,
4,Onakke Ogre,M19,Common,$0.19,$0.76,,
3,Relic Runner,DOM,Common,$0.20,$0.60,,
3,Llanowar Envoy,DOM,Common,$0.20,$0.60,,
3,Krosan Druid,DOM,Common,$0.20,$0.60,,
3,Knight of New Benalia,DOM,Common,$0.19,$0.57,,
3,Fire Elemental,DOM,Common,$0.19,$0.57,,
3,Bloodtallow Candle,DOM,Common,$0.21,$0.63,,
3,Bloodstone Goblin,DOM,Common,$0.21,$0.63,,
3,Blessed Light,DOM,Common,$0.21,$0.63,,
3,Cosmotronic Wave,GRN,Common,$0.20,$0.60,,
3,Syndic of Tithes,GTC,Common,$0.23,$0.69,,
3,Kingpin's Pet,GTC,Common,$0.23,$0.69,,
3,Riot Gear,GTC,Common,$0.19,$0.57,,
3,Naturalize,GTC,Common,$0.20,$0.60,,
3,Verdant Haven,GTC,Common,$0.22,$0.66,,
3,Tin Street Market,GTC,Common,$0.20,$0.60,,
3,Strangling Spores,M19,Common,$0.20,$0.60,,
3,Omenspeaker,M19,Common,$0.20,$0.60,,
3,Hostile Minotaur,M19,Common,$0.19,$0.57,,
3,Explosive Apparatus,M19,Common,$0.19,$0.57,,
3,Electrify,M19,Common,$0.20,$0.60,,
2,Ghitu Chronicler,DOM,Common,$0.20,$0.40,,
2,Divination,DOM,Common,$0.20,$0.40,,
2,Skyknight Legionnaire,GRN,Common,$0.19,$0.38,,
2,Executioner's Swing,GTC,Common,$0.20,$0.40,,
2,Dutiful Thrull,GTC,Common,$0.19,$0.38,,
2,Cancel,M19,Common,$0.25,$0.50,,
2,Boggart Brute,M19,Common,$0.20,$0.40,,
1,Vodalian Arcanist,DOM,Common,$0.20,$0.20,,
1,Radiating Lightning,DOM,Common,$0.21,$0.21,,
1,Keldon Overseer,DOM,Common,$0.20,$0.20,,
1,Hydroform,GTC,Common,$0.20,$0.20,,
1,Aerial Maneuver,GTC,Common,$0.19,$0.19,,
1,Uncomfortable Chill,M19,Common,$0.20,$0.20,,
1,Giant Spider,M19,Common,$0.20,$0.20,,
7,Coral Commando,RNA,Common,$0.19,$1.33,,
17,Gift of Strength,RNA,Common,$0.19,$3.23,,
16,Consign to the Pit,RNA,Common,$0.19,$3.04,,
15,Rampaging Rendhorn,RNA,Common,$0.19,$2.85,,
13,Bartizan Bats,GRN,Common,$0.15,$1.95,,
13,Haazda Officer,RNA,Common,$0.19,$2.47,,
12,Never Happened,GRN,Common,$0.17,$2.04,,
12,Darkblade Agent,GRN,Common,$0.17,$2.04,,
12,Arrester's Zeal,RNA,Common,$0.19,$2.28,,
12,Carrion Imp,RNA,Common,$0.20,$2.40,,
11,Dimir Informant,GRN,Common,$0.20,$2.20,,
11,Skitter Eel,RNA,Common,$0.19,$2.09,,
11,Territorial Boar,RNA,Common,$0.19,$2.09,,
10,Wall of Mist,GRN,Common,$0.19,$1.90,,
10,Dead Weight,GRN,Common,$0.19,$1.90,,
10,Pause for Reflection,GRN,Common,$0.19,$1.90,,
10,Passwall Adept,GRN,Common,$0.17,$1.70,,
10,Debtors' Transport,RNA,Common,$0.20,$2.00,,
10,Blade Juggler,RNA,Common,$0.20,$2.00,,
10,Undercity Scavenger,RNA,Common,$0.20,$2.00,,
9,Capture Sphere,GRN,Common,$0.19,$1.71,,
9,Barrier of Bones,GRN,Common,$0.20,$1.80,,
9,Fearless Halberdier,GRN,Common,$0.16,$1.44,,
9,Fire Urchin,GRN,Common,$0.17,$1.53,,
9,Bladebrand,RNA,Common,$0.20,$1.80,,
8,Maximize Altitude,GRN,Common,$0.18,$1.44,,
8,Piston-Fist Cyclops,GRN,Common,$0.15,$1.20,,
8,Leapfrog,GRN,Common,$0.17,$1.36,,
8,Wild Ceratok,GRN,Common,$0.15,$1.20,,
8,Command the Storm,GRN,Common,$0.15,$1.20,,
8,Skinbrand Goblin,GTC,Common,$0.20,$1.60,,
8,Catacomb Crocodile,RNA,Common,$0.20,$1.60,,
8,Grotesque Demise,RNA,Common,$0.18,$1.44,,
8,Azorius Knight-Arbiter,RNA,Common,$0.20,$1.60,,
7,Hypothesizzle,GRN,Common,$0.20,$1.40,,
7,Candlelight Vigil,GRN,Common,$0.16,$1.12,,
7,Barging Sergeant,GRN,Common,$0.19,$1.33,,
7,Direct Current,GRN,Common,$0.16,$1.12,,
7,Hitchclaw Recluse,GRN,Common,$0.15,$1.05,,
7,Mephitic Vapors,GRN,Common,$0.20,$1.40,,
7,Pack's Favor,GRN,Common,$0.15,$1.05,,
7,Sure Strike,GRN,Common,$0.15,$1.05,,
7,Prey Upon,GRN,Common,$0.21,$1.47,,
7,Veiled Shade,GRN,Common,$0.16,$1.12,,
7,Mortus Strider,GTC,Common,$0.20,$1.40,,
7,Ghor-Clan Wrecker,RNA,Common,$0.19,$1.33,,
7,Rubble Slinger,RNA,Common,$0.19,$1.33,,
7,Senate Griffin,RNA,Common,$0.20,$1.40,,
6,Undercity Uprising,GRN,Common,$0.17,$1.02,,
6,Sumala Woodshaper,GRN,Common,$0.17,$1.02,,
6,Sonic Assault,GRN,Common,$0.16,$0.96,,
6,Rosemane Centaur,GRN,Common,$0.17,$1.02,,
6,Righteous Blow,GRN,Common,$0.17,$1.02,,
6,Generous Stray,GRN,Common,$0.22,$1.32,,
6,Dazzling Lights,GRN,Common,$0.18,$1.08,,
6,Crushing Canopy,GRN,Common,$0.18,$1.08,,
6,Parhelion Patrol,GRN,Common,$0.16,$0.96,,
6,Ornery Goblin,GRN,Common,$0.19,$1.14,,
6,Kraul Foragers,GRN,Common,$0.19,$1.14,,
6,Muse Drake,GRN,Common,$0.17,$1.02,,
6,Urban Utopia,GRN,Common,$0.20,$1.20,,
6,Erstwhile Trooper,GRN,Common,$0.15,$0.90,,
6,Vedalken Mesmerist,GRN,Common,$0.17,$1.02,,
6,Loxodon Restorer,GRN,Common,$0.15,$0.90,,
6,Slate Street Ruffian,GTC,Common,$0.19,$1.14,,
5,Aesthir Glider,DOM,Common,$0.20,$1.00,,
5,Sworn Companions,GRN,Common,$0.19,$0.95,,
5,Siege Wurm,GRN,Common,$0.16,$0.80,,
5,Severed Strands,GRN,Common,$0.20,$1.00,,
5,Blade Instructor,GRN,Common,$0.15,$0.75,,
5,Watcher in the Mist,GRN,Common,$0.20,$1.00,,
5,Vigorspore Wurm,GRN,Common,$0.15,$0.75,,
5,Rubblebelt Boar,GRN,Common,$0.15,$0.75,,
5,Hammer Dropper,GRN,Common,$0.15,$0.75,,
5,Artful Takedown,GRN,Common,$0.15,$0.75,,
5,Moodmark Painter,GRN,Common,$0.17,$0.85,,
5,Skyline Scout,GRN,Common,$0.17,$0.85,,
5,Warmind Infantry,GTC,Common,$0.20,$1.00,,
5,Disciple of the Old Ways,GTC,Common,$0.18,$0.90,,
5,Divination,M19,Common,$0.20,$1.00,,
5,Collar the Culprit,GRN,Common,$0.15,$0.75,,
5,Spinal Centipede,GRN,Common,$0.19,$0.95,,
4,Pierce the Sky,DOM,Common,$0.19,$0.76,,
4,Gideon's Reproach,DOM,Common,$0.20,$0.80,,
4,Fervent Strike,DOM,Common,$0.20,$0.80,,
4,Child of Night,GRN,Common,$0.18,$0.72,,
4,Ledev Guardian,GRN,Common,$0.15,$0.60,,
4,Pitiless Gorgon,GRN,Common,$0.19,$0.76,,
4,Maniacal Rage,GRN,Common,$0.15,$0.60,,
4,Goblin Locksmith,GRN,Common,$0.15,$0.60,,
4,Fresh-Faced Recruit,GRN,Common,$0.15,$0.60,,
4,Deadly Visit,GRN,Common,$0.18,$0.72,,
4,Vernadi Shieldmate,GRN,Common,$0.16,$0.64,,
4,Tenth District Guard,GRN,Common,$0.15,$0.60,,
4,Garrison Sergeant,GRN,Common,$0.15,$0.60,,
4,Douser of Lights,GRN,Common,$0.16,$0.64,,
4,Gutter Skulk,GTC,Common,$0.20,$0.80,,
4,Mugging,GTC,Common,$0.20,$0.80,,
4,Slaughterhorn,GTC,Common,$0.20,$0.80,,
4,Ruination Wurm,GTC,Common,$0.19,$0.76,,
4,Millennial Gargoyle,GTC,Common,$0.19,$0.76,,
4,Metropolis Sprite,GTC,Common,$0.19,$0.76,,
4,Last Thoughts,GTC,Common,$0.20,$0.80,,
4,Armored Transport,GTC,Common,$0.19,$0.76,,
4,Gearsmith Guardian,M19,Common,$0.19,$0.76,,
3,Ghitu Journeymage,DOM,Common,$0.20,$0.60,,
3,Eviscerate,DOM,Common,$0.20,$0.60,,
3,Take Heart,GRN,Common,$0.18,$0.54,,
3,Guildscorn Ward,GTC,Common,$0.19,$0.57,,
3,Daring Skyjek,GTC,Common,$0.20,$0.60,,
3,Martial Glory,GTC,Common,$0.20,$0.60,,
3,Court Street Denizen,GTC,Common,$0.21,$0.63,,
3,Smite,GTC,Common,$0.20,$0.60,,
3,Predator's Rapport,GTC,Common,$0.21,$0.63,,
3,Furious Resistance,GTC,Common,$0.20,$0.60,,
3,Towering Thunderfist,GTC,Common,$0.19,$0.57,,
3,Syndicate Enforcer,GTC,Common,$0.21,$0.63,,
3,Scab-Clan Charger,GTC,Common,$0.19,$0.57,,
3,Razortip Whip,GTC,Common,$0.20,$0.60,,
3,Midnight Recovery,GTC,Common,$0.20,$0.60,,
3,Hands of Binding,GTC,Common,$0.22,$0.66,,
3,Greenside Watcher,GTC,Common,$0.19,$0.57,,
3,Ember Beast,GTC,Common,$0.17,$0.51,,
3,Drakewing Krasis,GTC,Common,$0.18,$0.54,,
3,Death's Approach,GTC,Common,$0.19,$0.57,,
3,Corpse Blockade,GTC,Common,$0.20,$0.60,,
3,Clinging Anemones,GTC,Common,$0.18,$0.54,,
3,Bomber Corps,GTC,Common,$0.20,$0.60,,
3,Assault Griffin,GTC,Common,$0.19,$0.57,,
3,Act of Treason,GTC,Common,$0.20,$0.60,,
3,Trumpet Blast,M19,Common,$0.19,$0.57,,
3,Tolarian Scholar,M19,Common,$0.19,$0.57,,
3,Titanic Growth,M19,Common,$0.20,$0.60,,
3,Skeleton Archer,M19,Common,$0.20,$0.60,,
2,Fiery Intervention,DOM,Common,$0.19,$0.38,,
2,Wary Okapi,GRN,Common,$0.15,$0.30,,
2,Ironshell Beetle,GRN,Common,$0.16,$0.32,,
2,Keymaster Rogue,GTC,Common,$0.19,$0.38,,
2,Angelic Edict,GTC,Common,$0.20,$0.40,,
2,Nav Squad Commandos,GTC,Common,$0.19,$0.38,,
2,Way of the Thief,GTC,Common,$0.20,$0.40,,
2,Skygames,GTC,Common,$0.20,$0.40,,
2,Shielded Passage,GTC,Common,$0.20,$0.40,,
2,Shadow Slice,GTC,Common,$0.18,$0.36,,
2,Sage's Row Denizen,GTC,Common,$0.20,$0.40,,
2,Primal Visitation,GTC,Common,$0.19,$0.38,,
2,Pit Fight,GTC,Common,$0.20,$0.40,,
2,Leyline Phantom,GTC,Common,$0.19,$0.38,,
2,Frilled Oculus,GTC,Common,$0.17,$0.34,,
2,Walking Corpse,M19,Common,$0.20,$0.40,,
2,Snapping Drake,M19,Common,$0.20,$0.40,,
2,Skymarch Bloodletter,M19,Common,$0.20,$0.40,,
2,Disperse,M19,Common,$0.20,$0.40,,
1,Stronghold Confessor,DOM,Common,$0.20,$0.20,,
1,Mammoth Spider,DOM,Common,$0.20,$0.20,,
1,Rhizome Lurcher,GRN,Common,$0.20,$0.20,,
1,Grisly Spectacle,GTC,Common,$0.22,$0.22,,
1,Wildwood Rebirth,GTC,Common,$0.19,$0.19,,
1,Totally Lost,GTC,Common,$0.19,$0.19,,
1,Spell Rupture,GTC,Common,$0.20,$0.20,,
1,Shattering Blow,GTC,Common,$0.19,$0.19,,
1,Scatter Arc,GTC,Common,$0.20,$0.20,,
1,Purge the Profane,GTC,Common,$0.19,$0.19,,
14,Civic Stalwart,RNA,Common,$0.19,$2.66,,
10,Rubblebelt Runner,RNA,Common,$0.20,$2.00,,
1,Rubblebelt Runner,RNA,Common,$0.20,$0.20,,
7,Intrusive Packbeast,GRN,Common,$0.16,$1.12,,
,,,,,,,
,,,,,,,
,,,,,,,
1,"Thantis, the Warweaver",C18,Mythic,,,,
1,Lord Windgrace,C18,Mythic,,,,
1,"Gyrus, Waker of Corpses",C18,Mythic,,,,
